geo,time,PaidSearch_impression,PaidSocial_impression,OTA_impression,PaidDisplay_impression,Competitor_Sales,GQV,PaidSearch_spend,PaidSocial_spend,OTA_spend,PaidDisplay_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population
Carnation,2024-04-01,15895.235396934388,10476.538837908327,5657.529986741257,7812.520399250691,1692.0077795792809,21185.837580786523,1259.265249964607,1073.9577854014306,707.7169810273167,863.5402982416541,16606.920825524172,1,302,75.98205285489703,700000
Carnation,2024-04-08,16157.91006115061,10372.855288415376,5238.030694140754,6985.9903866166405,1515.4604552283472,29821.79258851258,1313.3981434449745,1277.3908826556149,643.7454143113457,836.5136787184447,21399.28994730058,0,361,81.80610729307206,700000
Carnation,2024-04-15,19726.965625757126,10852.229379926726,6086.033823492762,9350.694150277119,1751.2949241024912,29586.761074809056,1532.9478708914344,1294.9442627264739,755.0423961774719,1022.1001474901018,25434.514437780548,0,312,82.45985430734741,700000
Carnation,2024-04-22,16957.320660481,12028.74773485585,4515.892163869152,6718.289662421614,1806.2107462626395,36874.382095740926,1387.3119608315335,1335.5902261629294,563.7067564458162,778.8323154348075,19451.31067668548,0,287,89.85967791921739,700000
Carnation,2024-04-29,13937.64693450437,9989.543918525302,6466.419452692035,7686.271353271039,2264.3854344298306,30416.735354966215,1140.1615986699494,983.0807951159757,809.4993751356304,856.7431914954485,17792.424652031495,0,294,79.74631649804837,700000
Carnation,2024-05-06,15036.356236394297,10665.927957230502,7052.605661295475,6978.6790097031035,2020.356653158221,36405.08180867556,1214.7284807588912,1372.2668563795132,811.3270410537765,727.406642601916,18658.034313023745,0,282,106.3154603175961,700000
Carnation,2024-05-13,17888.36956435063,10726.746302745623,5903.080329382698,7932.402309491083,1651.0431616839082,29002.356633352956,1470.554735024444,1325.0711008739047,757.2244312953248,868.1343794377891,22282.714229470723,0,302,78.75588382452224,700000
Carnation,2024-05-20,15126.92993194118,11214.153548603825,6280.143607502064,8982.853538221658,2173.8899519640727,42947.81821009307,1304.8438913345517,1411.8330833123143,792.0358608754285,954.2846155499681,23562.158154694254,0,392,107.9173420653163,700000
Carnation,2024-05-27,16557.303747674603,10848.169238063001,6056.771407749707,9986.346644245721,1327.985030444149,29544.154402219065,1365.1592633164332,1240.646180826929,830.4192919553421,1116.945139055903,23917.909751981566,1,421,90.08436213168928,700000
Carnation,2024-06-03,17421.608989089014,10538.79490775075,6693.467027505077,7574.901447555601,2299.4932694443883,37606.58025961226,1468.1240053009105,1282.010035230207,776.1067900830305,855.9810705822375,23651.475562476488,0,330,119.05972221068195,700000
Carnation,2024-06-10,14003.420930439292,10798.966627741665,5925.226343184728,9186.569979680076,2303.763800316151,36879.33086591978,1213.6759374563903,1255.865197047332,720.9933674864722,1043.3608973193625,22332.59372244483,0,380,88.73898045135292,700000
Carnation,2024-06-17,17150.73957346228,11554.849920978111,6803.449676497401,8531.81903871206,1960.209876085228,39499.409674476075,1402.781569931783,1226.9372672909396,835.0630099273559,958.7024556177196,22017.721103608194,0,349,113.90536242852015,700000
Carnation,2024-06-24,12789.846973068928,10889.069548102347,6475.748489324017,7723.374257220485,2095.093825332022,30979.875169323015,1105.0941390658718,1237.940522139762,793.6553936055855,877.4959055934152,22251.76056150733,1,267,75.81029500202045,700000
Carnation,2024-07-01,13538.59077179364,11919.09183839756,5904.189449197206,8832.975703696358,2239.982570582615,28484.101085828624,1112.912259591081,1362.8973174262549,746.4036554885952,996.9669357937374,19941.741182336802,0,295,88.49636001781431,700000
Carnation,2024-07-08,11828.079956738009,11367.152337780748,6924.509177373876,9107.915746564599,2010.8190174408883,26331.06013107318,976.7378783126824,1264.2469443710245,889.9135713687492,1008.296306700214,18598.68977962767,1,383,101.95403286797448,700000
Carnation,2024-07-15,16588.858164978214,11338.937659765454,6355.4425883407675,8448.87662122993,1958.7654456116925,36868.29272581479,1495.039525956486,1275.1641254909769,818.9581616598743,1020.125531108057,21533.607798574943,0,356,103.4088398891395,700000
Carnation,2024-07-22,17901.979699554617,10350.077719156912,6305.470014395171,7226.95587918938,2183.3430963948626,37395.3948670288,1490.5749094405878,1047.8371684248,878.2870243581347,784.1402417005133,20430.017502818693,0,421,103.53468141193491,700000
Carnation,2024-07-29,13603.419482066052,9673.755743232014,5488.689488174222,8026.758030136238,2024.731925880351,33800.27981844801,1151.5058828603903,1001.9966233168941,738.8230909094715,895.5555843541906,15485.838877906994,0,352,75.34488146921514,700000
Carnation,2024-08-05,13467.31001789595,11188.675351381615,5883.828988514467,8306.897166348841,2080.5984280051316,25568.89828195297,1008.489700107014,1362.6719374609606,742.2469906492446,957.6175363466843,19417.005363739016,0,270,97.8335372423014,700000
Carnation,2024-08-12,19261.287807679244,10207.932028497255,5913.412581775075,6668.67846527012,1855.0816844949682,34475.19157038058,1680.2381371506015,1190.900877927807,729.1593233089537,718.3542728864608,15256.4278939036,0,339,77.67861151564972,700000
Carnation,2024-08-19,14847.727419220968,10493.493358233818,6582.187785315887,7809.682005365143,1949.507529811379,32559.620455146374,1329.35860239711,1093.7567306097505,834.2815162402624,800.1247340258193,18527.187650385902,0,354,105.54014805026542,700000
Carnation,2024-08-26,15839.956799474396,11143.562082600913,6782.840326213114,8496.474831847023,1990.0310028066617,30542.798528882617,1280.2823735431477,1202.8274434417272,870.8214423256557,927.9859357516202,16568.821378038014,0,334,96.87002222089214,700000
Carnation,2024-09-02,15744.181737621977,9296.403912717275,7239.799942923352,9759.983663314053,1671.6240381341213,25280.746472881412,1258.3766285454922,906.0914660863884,873.2649360729083,1002.6552010419174,17763.579523813652,0,300,95.0888782380712,700000
Carnation,2024-09-09,16689.60907054776,10125.73401338091,6683.855079687008,8310.676139798295,1672.7100709354404,35633.525684137916,1357.7387258559713,1239.0482758156832,786.5691258529453,997.2969927791738,23097.638613024974,0,303,81.4167364836859,700000
Carnation,2024-09-16,14533.3736030831,9847.059408996949,6419.869614282223,8093.302434348746,1644.9781435200407,35551.51180991382,1217.837142409083,1055.3393618082462,756.9843364408163,905.9494224581648,17858.73843118805,0,366,91.40671776888931,700000
Carnation,2024-09-23,15299.706509763117,10992.77386456086,5916.202458463793,8560.554835945592,1973.4911122383994,29451.950980370846,1294.7188486082146,1242.024173822941,719.0396480078354,950.8873253356908,18690.842328420295,0,304,76.05084433476837,700000
Carnation,2024-09-30,14826.464740813431,9414.116137514338,6387.1869979304265,7383.224595700312,1388.3116168983752,32644.7896819626,1225.9977940235744,929.4327867332732,764.5012715886712,888.78791148996,15541.168910149117,0,311,99.9170168411105,700000
Carnation,2024-10-07,16737.430767503698,10689.576200874442,4908.710667102372,7325.076065208405,1678.1770922780581,33739.55128058767,1427.6102202881514,1275.1266712416686,619.8942265847261,834.8791440319173,14062.100568872636,0,331,103.18054446394787,700000
Carnation,2024-10-14,16737.871595454137,10776.042760156508,6736.822350947615,10205.48886612559,2072.2774991868405,22377.39356690413,1347.84937282223,1243.7792643000023,889.9464971148245,1135.2829526593257,18296.882647343944,1,340,115.9254574921759,700000
Carnation,2024-10-21,18340.45065047699,10828.403862251294,6832.911998560096,7529.175412767012,2337.8150752316506,29853.68593157511,1517.1572649878694,1214.6974730206343,830.8050539504102,853.0021719093851,21131.30118170656,0,391,91.88984585638208,700000
Carnation,2024-10-28,14266.78243968175,12357.97328615644,5738.869258163942,8837.291453271935,2447.575893903582,32073.492643654434,1289.7212552823028,1295.9680997693306,727.4731022038928,928.8565499196249,18989.30652324953,1,396,84.02135319877813,700000
Carnation,2024-11-04,15460.170515418446,11097.368097359387,6869.23275089092,4768.972893327023,1768.1366996529173,34737.63231061429,1261.0183439294638,1370.0655145300598,859.3556722280862,547.1533638402864,23372.33815995804,0,274,91.14219864376561,700000
Carnation,2024-11-11,17005.234041411724,10915.996467624991,6067.529871988089,7690.089518939787,2354.7361479815913,33485.51427954136,1381.410457424907,1065.8475130986897,731.6040498200903,835.7263993889505,18218.479513260085,0,318,113.06646478549794,700000
Carnation,2024-11-18,15198.759840315066,10604.928687800664,6031.820452545001,7172.320531753419,2000.3616426086674,31066.468536864693,1294.695748150188,1067.7188023158424,783.6933036056237,810.6116826232261,14319.155999138642,0,398,106.81889147700142,700000
Carnation,2024-11-25,13257.27161536134,11436.459593385393,5643.370589221897,6960.157935111391,2190.0083944530957,28608.044145945107,1136.5822737863618,1175.7953440485703,729.0427707046775,780.2364195384336,22102.20885539869,0,290,85.17130490171999,700000
Carnation,2024-12-02,14234.082234728774,11091.924772376848,8028.680231124176,7182.052510127134,2242.1367789911933,27541.819071839764,1311.9865260532656,1241.6065406937287,936.0658595838651,742.9415521057066,20628.978245823877,1,329,111.17813283986342,700000
Carnation,2024-12-09,13708.44728699186,9349.89119524349,6443.789396596148,7436.18837659934,2004.6136944116317,26869.049838892166,1105.2907600591063,1026.6561777496706,806.5268195342553,811.3436557523734,17157.523595078677,0,372,106.81394193550723,700000
Carnation,2024-12-16,16907.300373465714,10289.6757465729,5730.640546676397,8121.731561206294,2255.2693886503916,30967.94955683772,1465.019652933527,1069.9304676433649,734.1883510924744,863.5528765468002,20787.683987005774,0,411,118.38352874205486,700000
Carnation,2024-12-23,14606.259576624572,11261.121840624004,7740.432249289711,9870.883667948168,2317.5453630590973,24723.064914537565,1272.5256423201206,1190.1678589828493,998.1691806400029,1088.2534324923417,20205.111887930783,0,348,110.1820738505221,700000
Dahlia,2024-01-01,14543.40153029883,9851.90952343138,6235.2613122378025,8261.018318477782,1864.025477293096,29261.098405912642,1272.1107448638002,1132.4716102722882,800.0527958856597,972.1448098714937,18475.579407058067,1,386,113.2656600503953,600000
Dahlia,2024-01-08,19268.484788721296,11485.47066568843,8563.720841384002,7508.3362041528435,2243.0186912158074,36372.959376467574,1590.493506894149,1144.411421539132,1010.380609212741,867.2376287128777,18746.109488484068,0,396,104.01746718100412,600000
Dahlia,2024-01-15,13166.45323578802,10918.603546963854,6149.380972019529,8350.567443256341,1931.4200253979943,27433.932167642073,1119.8758530704263,1295.7587888412575,767.1381524251016,972.3824917298812,22222.473036260377,0,320,93.1930386264691,600000
Dahlia,2024-01-22,13192.721099744625,12008.95398191662,6476.910445745982,9102.551617493818,2464.271028508678,30603.78403094734,1101.1301250782976,1188.3941413000841,801.5019226594289,964.567406421817,17829.611573389135,1,402,80.6497596643194,600000
Dahlia,2024-01-29,17265.79511395136,11774.510075747594,5745.0353085510105,6893.499978970372,2052.0024993111224,30254.43850928009,1434.572247193364,1288.7721200612068,764.5959289058976,831.1677872523719,20494.28252370955,0,356,95.60980915516072,600000
Dahlia,2024-02-05,15786.986273189312,11835.741445591046,6224.033060254137,7019.3975299906815,2015.4879130133625,32685.454165305717,1348.7906395817001,1140.6256828902506,782.0375999764763,810.823888227842,19876.49156926235,0,374,91.45563367176172,600000
Dahlia,2024-02-12,14143.799708754035,11123.252389216002,7574.781560552051,9158.365960991641,1756.7427466368986,24924.529040860656,1224.9607239352126,1152.3427354865648,928.1643795003769,966.922927287015,24741.62205970512,1,351,88.07270275521392,600000
Dahlia,2024-02-19,12503.90240144037,11018.930957504475,7071.312854301515,6925.314705009646,2067.387735616706,27350.311152687555,1048.4844282170768,1249.5097501218931,861.9926332395805,769.3103860622634,15121.041938115248,0,312,111.31344708977971,600000
Dahlia,2024-02-26,10076.909202659852,11294.27663488536,4781.396972474759,7996.884550859609,2056.911850283119,23184.129977035947,857.6276177340986,1430.015055194449,657.6042847549854,868.0017204918702,26072.92886986056,1,252,83.55484424026774,600000
Dahlia,2024-03-04,13389.580809085088,10519.255815172231,7106.929920007748,8565.307861194487,1639.0602193949921,31160.779748710174,1167.6035644406782,1204.0021585665804,857.2092778404922,889.8132217797177,23525.849323472146,0,409,97.45030490411739,600000
Dahlia,2024-03-11,12364.000364592928,11132.939114826024,6974.850529046549,7585.289394689945,1892.4979543936333,28764.871496270018,1049.9184532060565,1290.6772989533051,888.233306232341,845.7491600600304,26299.165367499547,0,264,116.37889610952223,600000
Dahlia,2024-03-18,14121.102385563701,10034.088341709301,5293.711122291223,8844.096412349149,1526.1153477782368,32032.38738619209,1170.4916388729682,998.382829445522,639.673953318405,929.7014299891446,18223.200407524655,0,345,104.54839831685442,600000
Dahlia,2024-03-25,15687.202589365059,10861.297361141276,6667.303125013221,8215.527288828816,1730.3647855030615,30521.779687616065,1302.8546135672868,1056.9090870905034,759.2963687073219,982.3582148348041,24851.63772490587,1,293,117.59054309176824,600000
Dahlia,2024-04-01,10671.532352257234,11204.514026871318,5678.019020404256,7489.94878874322,2133.1640690652307,28168.84230340869,1033.937274852202,1411.6576351588835,759.4589992386221,856.6930296690472,16921.341083764917,0,259,78.10534166757674,600000
Dahlia,2024-04-08,9967.777840005954,10464.473160175476,6953.455673021942,9013.641340349823,1848.7460506976986,31598.259129594888,779.1572286745732,1229.842222019474,843.673855173351,948.5153705954037,14664.23724798045,0,370,109.44960377321374,600000
Dahlia,2024-04-15,14892.747828896901,10485.032664547127,4128.595852107789,7796.914951692615,2340.0870415577147,28741.346590037476,1283.6954653796708,1303.535520057041,544.1631616742898,812.2183915324404,22461.66625701912,0,284,89.6382810310364,600000
Dahlia,2024-04-22,14186.67467311165,11711.184930849255,7548.3823065653505,8219.881223384664,1750.8666780330304,25958.671391795368,1207.1191475381224,1269.3091339877844,878.3390509282596,869.8153336746606,20255.954427695073,0,282,101.26977512313502,600000
Dahlia,2024-04-29,17255.7163770484,9633.967152206564,6747.4948178495915,8224.351368520653,2298.659740724924,35409.710298704245,1404.5028210531516,961.7303189373663,879.2934853493107,1016.4472067816222,20471.160816204352,0,330,116.44475344934591,600000
Dahlia,2024-05-06,16919.067327957695,10449.922883514153,7203.002769561757,7744.941159934168,1998.321194351286,38372.462166737685,1433.1848504108923,1263.2379915921683,883.8940500469612,825.9296176143692,21373.31859845566,0,315,82.33659016192159,600000
Dahlia,2024-05-13,17432.37755824322,11318.324441597326,7255.10518757143,8112.170858382737,2011.9809191644072,39096.1159164986,1433.7483311185026,1093.1258710787642,944.4420388153692,892.7653210330066,23958.933483431898,1,322,83.06650253585055,600000
Dahlia,2024-05-20,10778.71644826601,10803.993680040436,6334.910950407264,7415.004554664109,2363.58319561592,23170.22144399733,869.3314160257512,1364.5729067630543,752.1162543991596,796.4669083148256,22050.707969601433,1,265,75.5470547164824,600000
Dahlia,2024-05-27,15676.104676001307,11624.890350701804,5433.659775157998,7504.429708126114,1954.5333634970061,26573.96901070297,1352.250106246771,1210.4620273261573,736.0235472555867,779.7033682072927,17394.676912243554,0,336,87.85912460667177,600000
Dahlia,2024-06-03,13000.350457049612,11250.891368083772,6610.5011024214045,8087.249411747322,1875.9604516630172,23369.76156958981,1076.695112010268,1385.3717430010408,784.4101822063333,834.2055244211278,18920.69406263274,0,318,87.43435988096341,600000
Dahlia,2024-06-10,15917.992809539786,9686.148921328146,6972.435296116004,9291.382827898606,1801.16465636169,25857.4228193125,1352.0561013165773,1000.7527572802423,807.747371873723,1081.6317569583334,15016.270511880735,0,386,87.08401902304233,600000
Dahlia,2024-06-17,15824.101548263834,10864.172444836973,6324.645584419758,8827.150962626689,2243.4189663474776,34148.662089395875,1341.4534658797888,1210.4016505554375,727.8262446662746,921.2185046567278,16101.256289217206,0,365,102.45033376857685,600000
Dahlia,2024-06-24,12982.564831656358,11832.158549062318,5388.198265413252,7522.070525526594,1923.2476589290725,30218.898813569445,1070.3473422494762,1298.3402141324261,646.3476385056217,874.2107573819906,25086.16537535589,0,255,95.26144107643006,600000
Dahlia,2024-07-01,18286.67198825209,10912.822871048582,6919.277117327162,6850.951742679172,1868.9707288285347,34130.23585720753,1524.8706719741006,1149.888415353009,856.46059258936,777.6402793569462,19605.582212984995,0,341,75.40743727111669,600000
Dahlia,2024-07-08,11257.593801540903,11179.59152459604,7602.677020678276,8692.691545565893,1909.7590063349214,38525.07073603515,978.6845798522642,1435.2359638379476,929.036812219467,996.9037199782572,17388.448682456932,0,392,105.27922508691358,600000
Dahlia,2024-07-15,17040.36874106737,10381.16878883635,6721.511033649653,9257.013346735197,2204.9986978433208,30189.68917723801,1399.9370220605867,1270.8003406378912,807.5955267916088,989.1218902031667,17710.141687464256,0,392,99.22493744650711,600000
Dahlia,2024-07-22,15418.240164215065,12070.691559255538,5959.105830488147,9627.805887805289,1389.3407471546382,21923.16774361637,1258.1372360841276,1321.5517523304466,773.0358374703139,1032.8357719563169,16948.028276607787,0,416,117.1326279661017,600000
Dahlia,2024-07-29,14293.757084090612,10040.163421901172,6086.144156340117,7775.064775007513,1623.047931716223,37218.16001734407,1190.0885728182839,1328.9381830469704,761.2869350210485,894.5506538481314,18520.631532800682,0,391,82.22081764220519,600000
Dahlia,2024-08-05,17634.147519908423,10652.82101463331,5667.906006457552,7843.450518296866,1502.0733243565812,30498.0287826072,1462.6410373495955,1281.4056596965086,696.1140210213119,916.2862308657599,16648.777572614763,0,368,91.05986888269996,600000
Dahlia,2024-08-12,16693.751418122927,11163.939762079679,6864.87497014189,6936.927593862993,2052.5634256725534,25742.96782869843,1396.3732123436982,1282.089719606695,854.8883835317364,869.4053047735563,19310.60110827442,0,326,113.64675470256697,600000
Dahlia,2024-08-19,23560.074058700444,10448.48827226475,6639.430170053636,7284.322799692178,2223.1447095501376,24814.912153061166,1897.051800520682,1226.2226653213168,816.4655155358569,853.2718148363762,21604.335637415028,0,490,82.43780205643309,600000
Dahlia,2024-08-26,17587.170199052714,10370.747544662332,5338.320983715581,8035.935724497508,1586.7147497737287,32164.799126803482,1495.1633438689419,1337.7681665913622,675.4282623553615,906.5920933199818,27280.14945903657,0,332,118.19382612210549,600000
Dahlia,2024-09-02,13079.215008216288,9404.802503723562,7846.832900815227,9549.21502165237,1927.6306801107946,35076.14045832536,1187.0451991658115,886.1839155562163,941.2834056769892,1061.0040915530392,16108.494134345372,0,401,98.96268298871918,600000
Dahlia,2024-09-09,12881.073200061877,11325.568120911828,5941.258277106581,7565.402865723995,1910.097005597964,22757.04292683228,1114.9150747880826,1238.3075633511476,710.4653677636976,851.0278993007735,20114.713984880083,0,312,78.10706578415699,600000
Dahlia,2024-09-16,15898.627358885382,11622.249038010528,7206.387498869071,7060.462129735416,1943.9391209448802,19570.920705383556,1289.959076591651,1504.2943386404809,895.8476527604755,768.4317016618318,21015.040000764773,0,381,95.30823508631647,600000
Dahlia,2024-09-23,13658.495754789861,11029.011367404197,7644.479772408897,6707.358478912425,2360.0236869280584,31056.418461397363,1139.9922871204708,1190.4713138076968,923.7438134684139,845.1238013895852,18179.89911570411,0,320,119.87320592563276,600000
Dahlia,2024-09-30,13683.979747391308,10289.80632583657,5663.743112321432,7450.032800346265,2290.40194248219,36446.98431715012,1201.619510498759,1038.3192282934215,731.1282333577085,749.4841364477097,19151.46036146662,0,287,84.79503298112412,600000
Dahlia,2024-10-07,14749.33341913671,11040.99777820678,7016.219633034101,9404.136656674236,2025.1479883788083,33945.283436877595,1259.7016932104964,1199.0218027155813,859.879438956191,980.2008586461698,22113.51961947417,0,330,105.20208630208599,600000
Dahlia,2024-10-14,18926.164916197613,11097.041806864589,6888.464264650257,8479.502857888772,2093.1773776618106,33920.6379543235,1582.0918290407008,1091.9040492252075,852.883130181302,918.1044255933041,24325.150282850154,0,429,103.45760959477744,600000
Dahlia,2024-10-21,19397.51872068827,10607.619045936148,5610.740427527723,6833.517192648038,1727.673145955924,34511.385868933234,1661.861269946622,1167.2931156911438,715.2366071380915,821.7493333688327,20046.85500184881,1,321,104.67798458883466,600000
Dahlia,2024-10-28,19219.867414452863,10288.996737546233,5852.677546295757,7879.21464885421,2210.355897821112,24933.420822011372,1603.856784728354,1338.990826206661,690.1449159193605,911.7972230685723,18171.296513492052,0,337,86.90857621164108,600000
Dahlia,2024-11-04,17055.740982097635,10730.57907190363,5540.016140033478,7943.538415782474,2028.6032598323925,22175.986143189722,1410.4599875359047,1293.8446400469002,730.3228181570425,969.8431880501672,21048.95014189908,0,302,115.40636341309497,600000
Dahlia,2024-11-11,15290.03840456145,10646.35330968202,6203.801785208135,8057.878562544687,2094.7175800806476,31843.004145601015,1247.31035678355,1300.6111418925304,770.774023809823,843.7021163969027,17566.228642588423,1,399,85.86734183655905,600000
Dahlia,2024-11-18,13326.890474700673,11715.683390915592,6693.084188199744,7429.855795473567,2116.0425562067608,36644.666597677046,1096.6633742847005,1163.3879289488698,796.0692712372369,883.8603858717921,21866.209970918146,0,276,103.10763216515392,600000
Dahlia,2024-11-25,17972.28126284832,10322.990820750798,7637.862780846801,10291.730172237443,2168.1444196414805,28967.595074115765,1518.1960850371934,1445.0922275285473,975.4775544846584,1112.2526139911304,20477.476835996316,0,327,84.52361543564375,600000
Dahlia,2024-12-02,18078.29795726963,10747.126647869032,5608.442959361377,8826.096872617069,2303.4389106225067,30018.478359239238,1425.1016033662072,1332.7847224483487,740.7644044347946,914.8257235146699,25887.761571592382,0,329,82.02929559089799,600000
Dahlia,2024-12-09,19729.51662254895,10667.298895715749,6840.902556541046,7879.711158581486,2149.929931548807,34232.59045863669,1568.2951831061762,1019.0999698391296,837.3493269401722,852.2755063311698,23992.601541101503,1,352,118.24140661179712,600000
Dahlia,2024-12-16,9722.217472439452,10897.76438950694,7119.700257428071,7486.112679776875,1977.8157303174821,29245.811442166523,794.0879844611394,1155.5088811395303,824.1321934916781,761.8783099656591,18602.58329264551,0,242,102.30811299930626,600000
Dahlia,2024-12-23,14345.463305942547,10916.765435882386,7102.9066595198665,8204.871453715288,2022.4328803765907,31443.26965403742,1209.6681047680754,1249.7913835000295,879.91788199054,951.4548767926469,22988.02597816601,0,412,113.13245687571182,600000
